"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050671","positive regulation of lymphocyte proliferation","13/788","146/18903",0.00811932391031198,0.0678618330697366,0.0548640223481183,"CD1D/SLC39A10/CCR2/HHLA2/MEF2C/ZP3/SHH/RIPK2/IL23A/BCL2/EBI3/TNFSF9/CD209",13
"GO:0015844","monoamine transport","9/788","84/18903",0.00820424511204232,0.0684611886805206,0.0553485813135494,"PINK1/AGT/P2RY1/SLC22A3/STX1A/MAPK15/SYT7/CHGA/P2RX1",9
"GO:0007599","hemostasis","18/788","231/18903",0.00828179983661244,0.0689972455841248,0.0557819653912972,"PDPN/FAP/SERPINE2/P2RY1/SLC7A11/ITGA2/F2RL2/ADTRP/SHH/PLAU/PAPSS2/CTSG/TYRO3/RAB27A/P2RX1/COMP/FOXA2/SCUBE1",18
"GO:0050863","regulation of T cell activation","26/788","376/18903",0.00831511014096926,0.0690774097243506,0.0558467754175212,"ZBTB7B/CD1D/DUSP10/CCR2/HHLA2/LEF1/TCF7/SOX4/ZP3/FGL2/SHH/TOX/RIPK2/VSIR/THY1/IL23A/HSPH1/CTSG/BMP4/FANCA/KAT2A/EBI3/TNFSF9/CD209/FCHO1/PCK1",26
"GO:0010676","positive regulation of cellular carbohydrate metabolic process","7/788","56/18903",0.00835807331091621,0.0690774097243506,0.0558467754175212,"KAT2B/P2RY1/PPARGC1A/GPT/DGAT2/KAT2A/PMAIP1",7
"GO:0042908","xenobiotic transport","7/788","56/18903",0.00835807331091621,0.0690774097243506,0.0558467754175212,"CLDN1/SLC22A5/SLC29A1/SLC22A3/SLC28A3/SLC7A5/ATP8B1",7
"GO:0072348","sulfur compound transport","7/788","56/18903",0.00835807331091621,0.0690774097243506,0.0558467754175212,"SLC5A6/SLC6A6/SLC7A11/SLC26A2/SLC36A1/SLC44A4/SLC26A3",7
"GO:0110151","positive regulation of biomineralization","7/788","56/18903",0.00835807331091621,0.0690774097243506,0.0558467754175212,"MEF2C/ADRB2/BMP6/PTN/BMP4/BMP2/BMP7",7
"GO:0051150","regulation of smooth muscle cell differentiation","6/788","43/18903",0.0084167299034896,0.0693410085212768,0.0560598862285811,"KIT/EREG/SHH/PDCD4/FGFR2/BMP4",6
"GO:0060412","ventricular septum morphogenesis","6/788","43/18903",0.0084167299034896,0.0693410085212768,0.0560598862285811,"PROX1/FGFRL1/SOX4/CITED2/FGFR2/BMP4",6
"GO:0007159","leukocyte cell-cell adhesion","28/788","414/18903",0.00844652995291774,0.0694760606603487,0.0561690713661029,"ZBTB7B/CD1D/DUSP10/CCR2/HHLA2/LEF1/CCL28/ADTRP/SOX4/ZP3/FGL2/SHH/RIPK2/KLF4/VSIR/THY1/OLR1/IL23A/HSPH1/CTSG/BMP4/EBI3/TNFSF9/CD209/FCHO1/BMP7/PCK1/JAM2",28
"GO:0006700","C21-steroid hormone biosynthetic process","4/788","20/18903",0.00851436650384156,0.0695921880487492,0.056262956475659,"CLCN2/BMP6/BMP5/BMP2",4
"GO:0007171","activation of transmembrane receptor protein tyrosine kinase activity","4/788","20/18903",0.00851436650384156,0.0695921880487492,0.056262956475659,"EREG/AREG/ADRB2/PILRB",4
"GO:0032332","positive regulation of chondrocyte differentiation","4/788","20/18903",0.00851436650384156,0.0695921880487492,0.056262956475659,"BMP6/LOXL2/ACVRL1/SOX9",4
"GO:2000479","regulation of cAMP-dependent protein kinase activity","4/788","20/18903",0.00851436650384156,0.0695921880487492,0.056262956475659,"MST1/ADRB2/PKIB/PRKAR2B",4
"GO:0033561","regulation of water loss via skin","5/788","31/18903",0.00857799428615759,0.069676692846191,0.0563312757780659,"GRHL3/GRHL1/CLDN1/MET/KLF4",5
"GO:0061311","cell surface receptor signaling pathway involved in heart development","5/788","31/18903",0.00857799428615759,0.069676692846191,0.0563312757780659,"MSX1/MSX2/BMP4/BMP2/SNAI1",5
"GO:0035264","multicellular organism growth","13/788","147/18903",0.00857848900730797,0.069676692846191,0.0563312757780659,"PLAC8/ADRB2/STC2/XRCC2/APBA1/SPTBN2/SCNN1B/SMPD3/KAT2A/BCL2/GDF15/COMP/FOXS1",13
"GO:0051592","response to calcium ion","13/788","147/18903",0.00857848900730797,0.069676692846191,0.0563312757780659,"TXNIP/ECT2/HOMER1/MEF2C/CPNE5/SMPD1/SYT7/CCND1/CPNE8/ITPKA/CHP2/CPNE7/SLC25A23",13
"GO:0016485","protein processing","19/788","250/18903",0.00877760028317935,0.0711823547221211,0.0575485530467899,"PCSK9/PRKACB/SERPINE2/CLEC3B/CPA3/NKD2/ADAMTS2/SHH/RIPK2/PCSK5/GSN/VSIR/PLAU/CASP7/LDLRAD3/CPM/CTSG/CHAC1/COMP",19
"GO:0044774","mitotic DNA integrity checkpoint signaling","9/788","85/18903",0.0088466129460945,0.0716299191979089,0.0579103939563423,"CLSPN/CDK1/CCND1/CHEK1/TICRR/CDC6/BRCA1/CDK5RAP3/EME1",9
"GO:1903131","mononuclear cell differentiation","31/788","473/18903",0.0089424922197353,0.0722932834363001,0.0584467017563782,"IL6R/ZBTB7B/CD1D/DUSP10/PLCL2/CCR2/KIT/LEF1/PTGER4/TCF7/PRR7/SOX4/HDAC9/INHBA/FGL2/SHH/TOX/RIPK2/MYC/VSIR/IL23A/BMP4/JAG2/TYRO3/MT1G/FANCA/KAT2A/BCL2/TNFSF9/PCK1/ITM2A",31
"GO:0050870","positive regulation of T cell activation","19/788","251/18903",0.00913894680993225,0.0728415731716056,0.0588899756694206,"ZBTB7B/CD1D/DUSP10/CCR2/HHLA2/LEF1/SOX4/ZP3/SHH/RIPK2/VSIR/THY1/IL23A/HSPH1/EBI3/TNFSF9/CD209/FCHO1/PCK1",19
"GO:0046651","lymphocyte proliferation","22/788","305/18903",0.00914044367807725,0.0728415731716056,0.0588899756694206,"CTPS1/ZBTB7B/CD1D/SLC39A10/SLC11A1/PLCL2/CCR2/HHLA2/LEF1/MEF2C/ZP3/SHH/RIPK2/VSIR/HELLS/IL23A/BMP4/TNFRSF13B/BCL2/EBI3/TNFSF9/CD209",22
"GO:0051983","regulation of chromosome segregation","12/788","132/18903",0.00917804301238388,0.0728415731716056,0.0588899756694206,"KIF2C/NUF2/CENPF/KAT2B/NCAPG/CENPE/MAD2L1/NCAPG2/MAPK15/DPF3/BUB1B/CDC6",12
"GO:0007080","mitotic metaphase plate congression","7/788","57/18903",0.00919466467597342,0.0728415731716056,0.0588899756694206,"KIF2C/NUF2/KIF14/KAT2B/CENPE/KIF18A/CDCA5",7
"GO:0051310","metaphase plate congression","8/788","71/18903",0.00923008758208134,0.0728415731716056,0.0588899756694206,"KIF2C/NUF2/KIF14/CENPF/KAT2B/CENPE/KIF18A/CDCA5",8
"GO:0003139","secondary heart field specification","3/788","11/18903",0.00926333398689466,0.0728415731716056,0.0588899756694206,"MEF2C/BMP4/AXIN2",3
"GO:0014820","tonic smooth muscle contraction","3/788","11/18903",0.00926333398689466,0.0728415731716056,0.0588899756694206,"AGT/EDNRA/SCNN1B",3
"GO:0014831","gastro-intestinal system smooth muscle contraction","3/788","11/18903",0.00926333398689466,0.0728415731716056,0.0588899756694206,"HTR1D/KIT/SULF1",3
"GO:0031943","regulation of glucocorticoid metabolic process","3/788","11/18903",0.00926333398689466,0.0728415731716056,0.0588899756694206,"NR3C1/BMP5/BMP2",3
"GO:0046643","regulation of gamma-delta T cell activation","3/788","11/18903",0.00926333398689466,0.0728415731716056,0.0588899756694206,"LEF1/TCF7/SOX4",3
"GO:0051133","regulation of NK T cell activation","3/788","11/18903",0.00926333398689466,0.0728415731716056,0.0588899756694206,"ZBTB7B/IL23A/HSPH1",3
"GO:0060900","embryonic camera-type eye formation","3/788","11/18903",0.00926333398689466,0.0728415731716056,0.0588899756694206,"PROX1/TWIST1/STRA6",3
"GO:0070344","regulation of fat cell proliferation","3/788","11/18903",0.00926333398689466,0.0728415731716056,0.0588899756694206,"PID1/VSTM2A/E2F1",3
"GO:0070944","neutrophil-mediated killing of bacterium","3/788","11/18903",0.00926333398689466,0.0728415731716056,0.0588899756694206,"TREM1/CTSG/SCNN1B",3
"GO:0071492","cellular response to UV-A","3/788","11/18903",0.00926333398689466,0.0728415731716056,0.0588899756694206,"MMP1/MMP3/TIMP1",3
"GO:0086100","endothelin receptor signaling pathway","3/788","11/18903",0.00926333398689466,0.0728415731716056,0.0588899756694206,"EDNRA/EDNRB/GNA11",3
"GO:0090184","positive regulation of kidney development","3/788","11/18903",0.00926333398689466,0.0728415731716056,0.0588899756694206,"MYC/BMP4/SOX9",3
"GO:2000727","positive regulation of cardiac muscle cell differentiation","3/788","11/18903",0.00926333398689466,0.0728415731716056,0.0588899756694206,"MEF2C/BMP4/KAT2A",3
"GO:0046883","regulation of hormone secretion","18/788","234/18903",0.00939744418234989,0.0737752605830373,0.059644830713703,"AGT/VSNL1/FAM3D/P2RY1/SPP1/BMP6/SOX4/INHBA/STX1A/SRI/TFR2/SYT7/PDX1/CHGA/NMB/FOXA2/EDN3/LIF",18
"GO:0046640","regulation of alpha-beta T cell proliferation","6/788","44/18903",0.00941054558961552,0.0737752605830373,0.059644830713703,"ZBTB7B/CCR2/RIPK2/VSIR/IL23A/EBI3",6
"GO:0009062","fatty acid catabolic process","10/788","101/18903",0.00944463413049588,0.0739306556861475,0.0597704624572644,"FABP1/ETFDH/ADTRP/TWIST1/ACACB/ACADS/ACOX1/ABHD3/ACAA2/PCK1",10
"GO:0032946","positive regulation of mononuclear cell proliferation","13/788","149/18903",0.00955786882392222,0.0747041873990421,0.0603958369758044,"CD1D/SLC39A10/CCR2/HHLA2/MEF2C/ZP3/SHH/RIPK2/IL23A/BCL2/EBI3/TNFSF9/CD209",13
"GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","11/788","117/18903",0.00970446643496819,0.075735760641574,0.061229829440668,"PROX1/KAT2B/CCNO/CDKN2A/CDKN2B/CKS2/CCND1/PKMYT1/TFAP4/CDC6/CDK5RAP3",11
"GO:0030149","sphingolipid catabolic process","5/788","32/18903",0.00982529561909588,0.0763338559192727,0.0617133694689523,"NEU4/ENPP2/CEL/SMPD1/SMPD3",5
"GO:0035115","embryonic forelimb morphogenesis","5/788","32/18903",0.00982529561909588,0.0763338559192727,0.0617133694689523,"MSX1/MSX2/TWIST1/SHH/RPGRIP1L",5
"GO:0040020","regulation of meiotic nuclear division","5/788","32/18903",0.00982529561909588,0.0763338559192727,0.0617133694689523,"MSX1/MSX2/NPM2/PDE3A/LIF",5
"GO:0031023","microtubule organizing center organization","13/788","150/18903",0.0100792541441626,0.0781632314652106,0.0631923584130366,"NEK2/KAT2B/SGO1/CEP72/XRCC2/CDK1/CHEK1/BRCA2/CCDC78/KAT2A/BRCA1/WDR62/AURKA",13
"GO:0061005","cell differentiation involved in kidney development","7/788","58/18903",0.0100909304998506,0.0781632314652106,0.0631923584130366,"EDNRA/MEF2C/TCF21/SHH/EDNRB/BMP4/LIF",7
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore","4/788","21/18903",0.0101768958241279,0.078244323680461,0.0632579187568781,"KIF2C/NUF2/KAT2B/CENPE",4
"GO:0060973","cell migration involved in heart development","4/788","21/18903",0.0101768958241279,0.078244323680461,0.0632579187568781,"EDNRA/TWIST1/BMP4/BMP7",4
"GO:0090189","regulation of branching involved in ureteric bud morphogenesis","4/788","21/18903",0.0101768958241279,0.078244323680461,0.0632579187568781,"TACSTD2/AGT/BMP4/SOX9",4
"GO:1903429","regulation of cell maturation","4/788","21/18903",0.0101768958241279,0.078244323680461,0.0632579187568781,"KIF14/EDNRB/BCL2/AURKA",4
"GO:2000725","regulation of cardiac muscle cell differentiation","4/788","21/18903",0.0101768958241279,0.078244323680461,0.0632579187568781,"MEF2C/BMP4/KAT2A/BMP2",4
"GO:0048145","regulation of fibroblast proliferation","9/788","87/18903",0.0102448095507001,0.0785954145732847,0.0635417640012337,"AGT/EREG/WNT2/MYC/PDGFD/DACH1/CDC6/E2F1/LIF",9
"GO:0046942","carboxylic acid transport","21/788","290/18903",0.01026870089604,0.0785954145732847,0.0635417640012337,"SLC6A9/AGT/SLC5A6/SLC11A1/SLC6A6/SLC7A11/SLC12A2/SLC26A2/SLC36A1/SLC17A4/SLC22A3/SLC26A3/APBA1/P2RX4/SLC51B/NMB/PLA2G10/SLC7A5/ATP8B1/SLC38A5/SLC6A14",21
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","21/788","290/18903",0.01026870089604,0.0785954145732847,0.0635417640012337,"GREM2/MSX1/BMP3/MSX2/BMP6/BMP5/CITED2/SFRP4/INHBA/SHH/SULF1/CDKN2B/ITGA8/PBLD/ACVRL1/BMP4/GDF15/LTBP4/BMP2/BMP7/PMEPA1",21
"GO:0001909","leukocyte mediated cytotoxicity","12/788","134/18903",0.0102832286917574,0.0785954145732847,0.0635417640012337,"CD1D/SLAMF7/DNASE1L3/TREM1/ULBP3/AZGP1/KLRB1/IL23A/CTSG/GZMB/RAB27A/SCNN1B",12
"GO:2000146","negative regulation of cell motility","26/788","383/18903",0.0104032361681675,0.0793955372952044,0.0641886364612147,"PADI2/TACSTD2/DUSP10/PTGER4/CCL28/MEF2C/ADTRP/BMP5/CITED2/SHH/ANGPT2/STC1/SULF1/MAPK15/KLF4/IFITM1/THY1/ACVRL1/DACH1/FRMD5/MMP28/BCL2/CLDN5/HMOX1/TAFA5/TIMP1",26
"GO:0009268","response to pH","6/788","45/18903",0.0104852811385221,0.079786676739826,0.0645048596202456,"SLC9A1/ASIC1/CHP1/SCNN1B/GNA11/PCK1",6
"GO:0019098","reproductive behavior","6/788","45/18903",0.0104852811385221,0.079786676739826,0.0645048596202456,"SERPINE2/THRB/P2RY1/NR3C1/EDNRB/P2RX1",6
"GO:0046879","hormone secretion","21/788","291/18903",0.0106491996925405,0.0809151800685406,0.0654172168178902,"AGT/VSNL1/IL1RN/FAM3D/P2RY1/SPP1/BMP6/SOX4/INHBA/STX1A/SRI/TFR2/SYT7/PDX1/CHGA/NMB/SMPD3/LTBP4/FOXA2/EDN3/LIF",21
"GO:0043255","regulation of carbohydrate biosynthetic process","10/788","103/18903",0.0107739502793736,0.0817432069512647,0.0660866488586064,"ZNF692/KAT2B/MST1/P2RY1/PPARGC1A/NR3C1/GPT/DGAT2/SMPD3/KAT2A",10
"GO:0051937","catecholamine transport","8/788","73/18903",0.0108498208437879,0.0820149614209567,0.0663063532583249,"PINK1/AGT/P2RY1/SLC22A3/STX1A/MAPK15/SYT7/CHGA",8
"GO:0071260","cellular response to mechanical stimulus","8/788","73/18903",0.0108498208437879,0.0820149614209567,0.0663063532583249,"SLC9A1/AGT/TLR3/PTGER4/ITGA2/BMP6/CHEK1/SOX9",8
"GO:0007098","centrosome cycle","12/788","135/18903",0.0108730757422225,0.0820149614209567,0.0663063532583249,"NEK2/KAT2B/SGO1/CEP72/XRCC2/CDK1/CHEK1/BRCA2/KAT2A/BRCA1/WDR62/AURKA",12
"GO:0051304","chromosome separation","12/788","135/18903",0.0108730757422225,0.0820149614209567,0.0663063532583249,"NUF2/CENPF/NCAPG/CENPE/MAD2L1/NCAPG2/MAPK15/DPF3/BUB1B/CDC6/TOP2A/EME1",12
"GO:0042063","gliogenesis","22/788","310/18903",0.0109160873434918,0.0822197160086839,0.066471890494335,"LRP8/DUSP10/SERPINE2/CCR2/P2RY1/AREG/LEF1/SOX4/DAAM2/PTN/SHH/CDKN2B/LPAR1/CDK1/ASCL2/P2RX4/NDN/SLC7A5/SOX9/BMP2/E2F1/LIF",22
"GO:0010639","negative regulation of organelle organization","25/788","366/18903",0.011010580997753,0.0825026778016489,0.0667006556400826,"PINK1/TACSTD2/NUF2/CENPF/KAT2B/VILL/MAD2L1/SCIN/MET/STMN2/MTBP/RHPN1/GSN/SPTBN2/CHEK1/CKAP2/BMP4/BUB1B/PIF1/TOP2A/KAT2A/BRCA1/ACAA2/BMP7/LIF",25
"GO:0001755","neural crest cell migration","7/788","59/18903",0.0110491814732428,0.0825026778016489,0.0667006556400826,"EDNRA/TWIST1/SHH/EDNRB/BMP4/BMP7/EDN3",7
"GO:0007566","embryo implantation","7/788","59/18903",0.0110491814732428,0.0825026778016489,0.0667006556400826,"SPP1/STC2/STC1/PCSK5/TEAD4/LIF/TIMP1",7
"GO:0045604","regulation of epidermal cell differentiation","7/788","59/18903",0.0110491814732428,0.0825026778016489,0.0667006556400826,"GRHL1/MSX2/SFRP4/CYP27B1/BMP4/ETV4/SULT2B1",7
"GO:0051785","positive regulation of nuclear division","7/788","59/18903",0.0110491814732428,0.0825026778016489,0.0667006556400826,"MSX1/EREG/MSX2/NPM2/SMPD3/AURKA/EDN3",7
"GO:0061098","positive regulation of protein tyrosine kinase activity","7/788","59/18903",0.0110491814732428,0.0825026778016489,0.0667006556400826,"LRP8/AGT/ALKAL2/EREG/AREG/ALKAL1/SRCIN1",7
"GO:0045684","positive regulation of epidermis development","5/788","33/18903",0.0111916362027693,0.0832066840785515,0.0672698211689522,"SFRP4/CYP27B1/BMP4/ETV4/SULT2B1",5
"GO:0048566","embryonic digestive tract development","5/788","33/18903",0.0111916362027693,0.0832066840785515,0.0672698211689522,"TCF21/SHH/PCSK5/FGFR2/STRA6",5
"GO:0090183","regulation of kidney development","5/788","33/18903",0.0111916362027693,0.0832066840785515,0.0672698211689522,"TACSTD2/AGT/MYC/BMP4/SOX9",5
"GO:0070661","leukocyte proliferation","24/788","348/18903",0.0112679900262153,0.083654332830727,0.0676317302131454,"CTPS1/ZBTB7B/CD1D/SLC39A10/SLC11A1/PLCL2/CCR2/HHLA2/KIT/LEF1/MEF2C/ZP3/SHH/RIPK2/VSIR/HELLS/IL23A/BMP4/NMB/TNFRSF13B/BCL2/EBI3/TNFSF9/CD209",24
"GO:0006109","regulation of carbohydrate metabolic process","15/788","186/18903",0.0112850940284766,0.0836614553012385,0.0676374884923377,"ZNF692/KAT2B/MST1/P2RY1/PPARGC1A/SLC4A4/NR3C1/MLXIPL/GPT/DGAT2/ACACB/SMPD3/KAT2A/PMAIP1/FOXA2",15
"GO:1904029","regulation of cyclin-dependent protein kinase activity","11/788","120/18903",0.0116155856062795,0.0851096078169006,0.0688082713667278,"PROX1/KAT2B/CCNO/CDKN2A/CDKN2B/CKS2/CCND1/PKMYT1/TFAP4/CDC6/CDK5RAP3",11
"GO:0032467","positive regulation of cytokinesis","6/788","46/18903",0.0116442208328051,0.0851096078169006,0.0688082713667278,"CDC14A/KIF14/ECT2/KIF23/CDC6/CDC25B",6
"GO:0042088","T-helper 1 type immune response","6/788","46/18903",0.0116442208328051,0.0851096078169006,0.0688082713667278,"SLC11A1/CCR2/LEF1/RIPK2/IL23A/EBI3",6
"GO:0098534","centriole assembly","6/788","46/18903",0.0116442208328051,0.0851096078169006,0.0688082713667278,"KAT2B/CEP72/CCDC78/KAT2A/BRCA1/WDR62",6
"GO:0032943","mononuclear cell proliferation","22/788","312/18903",0.0116997671206624,0.0851096078169006,0.0688082713667278,"CTPS1/ZBTB7B/CD1D/SLC39A10/SLC11A1/PLCL2/CCR2/HHLA2/LEF1/MEF2C/ZP3/SHH/RIPK2/VSIR/HELLS/IL23A/BMP4/TNFRSF13B/BCL2/EBI3/TNFSF9/CD209",22
"GO:0030336","negative regulation of cell migration","25/788","368/18903",0.0117306593520987,0.0851096078169006,0.0688082713667278,"PADI2/TACSTD2/DUSP10/PTGER4/CCL28/MEF2C/ADTRP/BMP5/CITED2/SHH/ANGPT2/STC1/SULF1/MAPK15/KLF4/IFITM1/THY1/ACVRL1/DACH1/MMP28/BCL2/CLDN5/HMOX1/TAFA5/TIMP1",25
"GO:0003281","ventricular septum development","8/788","74/18903",0.0117342185011129,0.0851096078169006,0.0688082713667278,"PROX1/FGFRL1/SOX4/PTK7/CITED2/FGFR2/BMP4/STRA6",8
"GO:0030330","DNA damage response, signal transduction by p53 class mediator","8/788","74/18903",0.0117342185011129,0.0851096078169006,0.0688082713667278,"MSX1/SOX4/TWIST1/E2F7/BRCA2/TFAP4/PMAIP1/SNAI1",8
"GO:2000628","regulation of miRNA metabolic process","8/788","74/18903",0.0117342185011129,0.0851096078169006,0.0688082713667278,"NR3C1/MYC/KLF4/FOSL1/BMP4/SOX9/BMP2/APLN",8
"GO:0006068","ethanol catabolic process","3/788","12/18903",0.011973000596013,0.0851096078169006,0.0688082713667278,"SULT1B1/SULT1A2/SULT1A1",3
"GO:0010826","negative regulation of centrosome duplication","3/788","12/18903",0.011973000596013,0.0851096078169006,0.0688082713667278,"KAT2B/KAT2A/BRCA1",3
"GO:0032351","negative regulation of hormone metabolic process","3/788","12/18903",0.011973000596013,0.0851096078169006,0.0688082713667278,"BMP5/CYP27B1/BMP2",3
"GO:0033083","regulation of immature T cell proliferation","3/788","12/18903",0.011973000596013,0.0851096078169006,0.0688082713667278,"SHH/RIPK2/BMP4",3
"GO:0033084","regulation of immature T cell proliferation in thymus","3/788","12/18903",0.011973000596013,0.0851096078169006,0.0688082713667278,"SHH/RIPK2/BMP4",3
"GO:0034650","cortisol metabolic process","3/788","12/18903",0.011973000596013,0.0851096078169006,0.0688082713667278,"BMP5/HSD11B2/BMP2",3
"GO:0043380","regulation of memory T cell differentiation","3/788","12/18903",0.011973000596013,0.0851096078169006,0.0688082713667278,"FGL2/IL23A/PCK1",3
"GO:0046606","negative regulation of centrosome cycle","3/788","12/18903",0.011973000596013,0.0851096078169006,0.0688082713667278,"KAT2B/KAT2A/BRCA1",3
"GO:0060736","prostate gland growth","3/788","12/18903",0.011973000596013,0.0851096078169006,0.0688082713667278,"SHH/FGFR2/SOX9",3
"GO:0070601","centromeric sister chromatid cohesion","3/788","12/18903",0.011973000596013,0.0851096078169006,0.0688082713667278,"SGO1/BUB1B/AXIN2",3
"GO:0070943","neutrophil-mediated killing of symbiont cell","3/788","12/18903",0.011973000596013,0.0851096078169006,0.0688082713667278,"TREM1/CTSG/SCNN1B",3
"GO:0099509","regulation of presynaptic cytosolic calcium ion concentration","3/788","12/18903",0.011973000596013,0.0851096078169006,0.0688082713667278,"P2RY1/SCGN/P2RX1",3
"GO:1903867","extraembryonic membrane development","3/788","12/18903",0.011973000596013,0.0851096078169006,0.0688082713667278,"BMP5/E2F7/BMP7",3
"GO:0001832","blastocyst growth","4/788","22/18903",0.0120359784554681,0.0851096078169006,0.0688082713667278,"NCAPG2/CHEK1/BRCA2/GINS1",4
"GO:0003228","atrial cardiac muscle tissue development","4/788","22/18903",0.0120359784554681,0.0851096078169006,0.0688082713667278,"PROX1/EDNRA/WNT2/BMP4",4
"GO:0007530","sex determination","4/788","22/18903",0.0120359784554681,0.0851096078169006,0.0688082713667278,"TCF21/CITED2/PTGDR/SOX9",4
"GO:0007620","copulation","4/788","22/18903",0.0120359784554681,0.0851096078169006,0.0688082713667278,"SERPINE2/P2RY1/EDNRB/P2RX1",4
"GO:0015874","norepinephrine transport","4/788","22/18903",0.0120359784554681,0.0851096078169006,0.0688082713667278,"AGT/P2RY1/SLC22A3/STX1A",4
"GO:0019400","alditol metabolic process","4/788","22/18903",0.0120359784554681,0.0851096078169006,0.0688082713667278,"MOGAT2/DGAT2/SORD/PCK1",4
"GO:0023019","signal transduction involved in regulation of gene expression","4/788","22/18903",0.0120359784554681,0.0851096078169006,0.0688082713667278,"TRAF5/P2RY1/MSX1/MSX2",4
"GO:0035313","wound healing, spreading of epidermal cells","4/788","22/18903",0.0120359784554681,0.0851096078169006,0.0688082713667278,"MSX2/MMP12/ACVRL1/AJUBA",4
"GO:0046597","negative regulation of viral entry into host cell","4/788","22/18903",0.0120359784554681,0.0851096078169006,0.0688082713667278,"LY6E/GSN/IFITM1/IFITM3",4
"GO:0060713","labyrinthine layer morphogenesis","4/788","22/18903",0.0120359784554681,0.0851096078169006,0.0688082713667278,"LEF1/BMP5/FGFR2/BMP7",4
"GO:2000310","regulation of NMDA receptor activity","4/788","22/18903",0.0120359784554681,0.0851096078169006,0.0688082713667278,"PINK1/SLC6A9/CCR2/MEF2C",4
"GO:0002011","morphogenesis of an epithelial sheet","7/788","60/18903",0.0120717023823663,0.0851096078169006,0.0688082713667278,"PDPN/MSX2/BMP5/MMP12/ACVRL1/AJUBA/BMP7",7
"GO:0019748","secondary metabolic process","7/788","60/18903",0.0120717023823663,0.0851096078169006,0.0688082713667278,"UGT1A8/SLC7A11/CYP2W1/AKR1B10/AKR1C2/CDH3/BCL2",7
"GO:2000649","regulation of sodium ion transmembrane transporter activity","7/788","60/18903",0.0120717023823663,0.0851096078169006,0.0688082713667278,"SLC9A1/PCSK9/ANK3/TESC/CHP1/CHP2/FXYD5",7
"GO:0034101","erythrocyte homeostasis","12/788","137/18903",0.0121307954929141,0.0854100302232078,0.0690511528343796,"RHEX/LYAR/KIT/CITED2/INHBA/NCAPG2/BMP4/PLA2G10/SCNN1B/CDK5RAP3/HMOX1/MB",12
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","10/788","105/18903",0.0122406170479545,0.0860663195963367,0.069581740842475,"AGT/P2RY1/F2RL2/HOMER1/LPAR1/PLCE1/BICD1/EDNRB/CHGA/GNA11",10
